Date,Air Temperature Observed (degF) Start of Day Values,Precipitation Increment (in),Change In Precipitation Increment (in),Wind Speed Maximum (mph),Soil Moisture Percent -8in (pct) Start of Day Values
1/11/07,23,0,0,,12.6
1/12/07,5,0,0,,13.3
1/13/07,1,0,0,,12.4
1/14/07,19,0,0,,12.3
1/15/07,13,0,0,,11.6
1/16/07,26,0,0,,11.9
1/17/07,22,0,0,,10.8
1/18/07,16,0,0,,11.3
1/19/07,24,0,0,,11.6
1/20/07,28,0,0,,10
1/21/07,19,0,0,,9.8
1/22/07,20,0,0,,10
1/23/07,36,0,0,,10.2
1/24/07,40,0,0,,10.6
1/25/07,42,0,0,,11
1/26/07,35,0,0,,13.6
1/27/07,31,0,0,,13.8
1/28/07,26,0,0,,13.7
1/29/07,26,0,0,,13.5
1/30/07,28,0,0,,13.4
1/31/07,24,0,0,,13.3
2/1/07,29,0.2,0.2,,13
2/2/07,29,0,-0.2,,12.8
2/3/07,36,0,0,,13.5
2/4/07,40,0,0,,14
2/5/07,45,0,0,,15.7
2/6/07,42,0,0,,18
2/7/07,38,0.6,0.6,,18.7
2/8/07,32,0.3,-0.3,,16.5
2/9/07,32,1.8,1.5,,16
2/10/07,34,1.8,0,,15.3
2/11/07,32,0.9,-0.9,,14.9
2/12/07,25,0,-0.9,,14.5
2/13/07,23,0,0,,14.1
2/14/07,23,0,0,,14.1
2/15/07,33,0.5,0.5,,14
2/16/07,38,0,-0.5,,14.5
2/17/07,35,0.1,0.1,,14.5
2/18/07,38,0,-0.1,,14.5
2/19/07,24,0,0,,14.3
2/20/07,31,0,0,,14.5
2/21/07,28,0,0,,14.7
2/22/07,28,0.6,0.6,,14.4
2/23/07,17,0.2,-0.4,,13.9
2/24/07,21,1.2,1,,14.3
2/25/07,26,2.4,1.2,,13.7
2/26/07,21,3.3,0.9,,14.3
2/27/07,17,1,-2.3,,13.3
2/28/07,15,0.3,-0.7,,13.1
3/1/07,14,0.1,-0.2,,13.3
3/2/07,17,0,-0.1,,12.9
3/3/07,26,0,0,,12.9
3/4/07,31,0,0,,12.2
3/5/07,38,0,0,,11.9
3/6/07,36,0,0,,11.5
3/7/07,38,0,0,,13.1
3/8/07,32,0,0,,14.4
3/9/07,37,0,0,,14.4
3/10/07,32,0,0,,15
3/11/07,40,0,0,,16.7
3/12/07,48,0,0,,19.1
3/13/07,49,0,0,,21
3/14/07,45,0,0,,21.9
3/15/07,40,0,0,,21.3
3/16/07,46,0,0,,20.8
3/17/07,49,0,0,,22.3
3/18/07,45,0,0,,21
3/19/07,38,0,0,,20.8
3/20/07,36,0.3,0.3,,20
3/21/07,27,0,-0.3,,17.7
3/22/07,29,0.2,0.2,,16.8
3/23/07,38,0,-0.2,,17
3/24/07,43,0,0,,16.9
3/25/07,41,0,0,,17.5
3/26/07,37,0.5,0.5,,17
3/27/07,20,1.5,1,,16.5
3/28/07,21,0,-1.5,,16
3/29/07,28,0,0,,15.6
3/30/07,37,0,0,,17.7
3/31/07,41,0,0,,20.3
4/1/07,39,0,0,,18.7
4/2/07,36,0,0,,18.3
4/3/07,42,0,0,,17.1
4/4/07,44,0,0,,16.1
4/5/07,47,0,0,,15.7
4/6/07,48,0,0,,15.8
4/7/07,44,0,0,,18.3
4/8/07,36,0,0,,17.7
4/9/07,35,0,0,,17
4/10/07,28,0,0,,16.9
4/11/07,33,0.1,0.1,,16.7
4/12/07,25,0.4,0.3,,16.5
4/13/07,28,0.4,0,,16.4
4/14/07,37,0,-0.4,,22
4/15/07,28,0.1,0.1,,16.7
4/16/07,29,0,-0.1,,15.9
4/17/07,40,0.2,0.2,,18.7
4/18/07,18,0.3,0.1,,18.5
4/19/07,17,0.2,-0.1,,16.3
4/20/07,21,0,-0.2,,15.1
4/21/07,28,0.7,0.7,,15.7
4/22/07,29,1.6,0.9,,14.4
4/23/07,28,0.5,-1.1,,14.5
4/24/07,35,0,-0.5,,14.1
4/25/07,44,0,0,,14.8
4/26/07,36,0,0,,16.5
4/27/07,45,0,0,,20.5
4/28/07,53,0,0,,20.5
4/29/07,50,0,0,,18.6
4/30/07,46,0,0,,19.1
5/1/07,44,0,0,,19.5
5/2/07,35,1,1,,18.9
5/3/07,24,0.1,-0.9,,19.1
5/4/07,25,0.4,0.3,,18.2
5/5/07,26,0,-0.4,,17.2
5/6/07,34,0.7,0.7,,16.6
5/7/07,44,0,-0.7,,18.7
5/8/07,47,0,0,,18.8
5/9/07,50,0,0,,17.7
5/10/07,45,0,0,,15.9
5/11/07,45,0,0,,16.8
5/12/07,45,0,0,,17.2
5/13/07,39,0,0,,16.9
5/14/07,44,0,0,,16.2
5/15/07,50,0,0,,15.7
5/16/07,51,0,0,,14.8
5/17/07,48,0,0,,14.5
5/18/07,48,0,0,,13.8
5/19/07,43,0,0,,13.4
5/20/07,49,0,0,,13.1
5/21/07,42,0,0,,12.6
5/22/07,37,0,0,,12.6
5/23/07,36,0,0,,12.2
5/24/07,45,0,0,,11.8
5/25/07,46,0,0,,11.7
5/26/07,49,0,0,,11.4
5/27/07,50,0,0,,11.3
5/28/07,48,0,0,,10.7
5/29/07,49,0,0,,10.2
5/30/07,53,0,0,,10.4
5/31/07,55,0,0,,10.5
6/1/07,55,0,0,,9.6
6/2/07,55,0,0,,9.4
6/3/07,53,0,0,,8.1
6/4/07,54,0,0,,7.6
6/5/07,44,0,0,,8.4
6/6/07,28,0,0,,7.6
6/7/07,31,0.5,0.5,,14
6/8/07,39,0,-0.5,,12.9
6/9/07,47,0,0,,12.1
6/10/07,53,0,0,,11.3
6/11/07,45,0,0,,11
6/12/07,47,0,0,,10.6
6/13/07,53,0,0,,10.1
6/14/07,56,0,0,,8.8
6/15/07,57,0,0,,8
6/16/07,57,0,0,,7.4
6/17/07,53,0,0,,8
6/18/07,53,0,0,,6.4
6/19/07,57,0,0,,6.1
6/20/07,53,0,0,,6.1
6/21/07,53,0,0,,5.2
6/22/07,58,0,0,,4.8
6/23/07,55,0,0,,5.4
6/24/07,49,0,0,,4.1
6/25/07,45,0,0,,4.7
6/26/07,54,0,0,,4.4
6/27/07,52,0,0,,2.9
6/28/07,52,0,0,,3.3
6/29/07,50,0,0,,3.5
6/30/07,51,0,0,,2.6
7/1/07,55,0,0,,2.9
7/2/07,52,0,0,,2.9
7/3/07,58,0,0,,1.6
7/4/07,62,0,0,,2.4
7/5/07,70,0,0,,1.9
7/6/07,68,0,0,,1.5
7/7/07,64,0,0,,1.5
7/8/07,58,0,0,,1.1
7/9/07,63,0,0,,1.4
7/10/07,62,0.3,0.3,,1.2
7/11/07,62,0,-0.3,,1.1
7/12/07,56,0,0,,1.1
7/13/07,57,0,0,,0.9
7/14/07,57,0,0,,1.1
7/15/07,59,0,0,,0.8
7/16/07,60,0,0,,0.7
7/17/07,54,0,0,,0.6
7/18/07,51,0,0,,0.8
7/19/07,46,0,0,,0.7
7/20/07,49,0,0,,0.3
7/21/07,52,0,0,,0
7/22/07,56,0,0,,0.5
7/23/07,62,0,0,,0.9
7/24/07,59,0,0,,0.3
7/25/07,59,0,0,,0.2
7/26/07,57,0,0,,0.5
7/27/07,60,0,0,,0.5
7/28/07,59,0,0,,0.3
7/29/07,61,0,0,,0.5
7/30/07,60,0,0,,0.3
7/31/07,60,0,0,,0
8/1/07,64,0,0,,0.3
8/2/07,61,0,0,,0.5
8/3/07,61,0,0,,0.4
8/4/07,60,0,0,,0.4
8/5/07,55,0,0,,0.2
8/6/07,51,0,0,,0.4
8/7/07,47,0,0,,0
8/8/07,51,0,0,,0
8/9/07,54,0,0,,0
8/10/07,53,0,0,,0
8/11/07,54,0,0,,0
8/12/07,54,0,0,,0.1
8/13/07,54,0,0,,0
8/14/07,60,0,0,,0
8/15/07,61,0,0,,0
8/16/07,58,0,0,,0
8/17/07,55,0,0,,0
8/18/07,53,0,0,,0
8/19/07,51,0,0,,0
8/20/07,55,0,0,,0
8/21/07,59,0,0,,0
8/22/07,60,0,0,,0
8/23/07,54,0,0,,0
8/24/07,59,0,0,,0
8/25/07,64,0,0,,0
8/26/07,59,0,0,,0
8/27/07,57,0,0,,0
8/28/07,59,0.4,0.4,,0
8/29/07,60,0,-0.4,,0
8/30/07,61,0,0,,0
8/31/07,59,0.2,0.2,,0
9/1/07,60,0,-0.2,,0
9/2/07,60,0,0,,0
9/3/07,62,0,0,,0
9/4/07,55,0,0,,0
9/5/07,44,0,0,,0
9/6/07,50,0,0,,0
9/7/07,56,0,0,,0
9/8/07,57,0,0,,0
9/9/07,57,0,0,,0
9/10/07,56,0,0,,0
9/11/07,55,0,0,,0
9/12/07,59,0,0,,0
9/13/07,53,0,0,,0
9/14/07,41,0,0,,0
9/15/07,46,0,0,,0
9/16/07,44,0,0,,0
9/17/07,43,0,0,,0
9/18/07,45,0,0,,0
9/19/07,44,0.1,0.1,,0
9/20/07,31,0.1,0,,0
9/21/07,48,0,-0.1,,0
9/22/07,43,0.2,0.2,,0
9/23/07,33,0,-0.2,,0
9/24/07,34,0,0,,0
9/25/07,38,0.7,0.7,,0
9/26/07,42,0.1,-0.6,,0
9/27/07,50,0,-0.1,,0
9/28/07,44,0,0,,0
9/29/07,26,0.3,0.3,,0
9/30/07,41,0,-0.3,,0
10/1/07,41,0,0,,0
10/2/07,38,0,0,,0
10/3/07,48,0,0,,0
10/4/07,41,0.7,0.7,,0
10/5/07,26,0.3,-0.4,,0
10/6/07,24,0,-0.3,,0
10/7/07,37,0,0,,0
10/8/07,45,0,0,,0
10/9/07,49,0,0,,0
10/10/07,40,0.5,0.5,,0
10/11/07,35,0,-0.5,,0
10/12/07,39,0,0,,0
10/13/07,34,0,0,,10.9
10/14/07,41,0,0,,11.2
10/15/07,44,0,0,,10
10/16/07,34,0.6,0.6,,9.4
10/17/07,29,0.3,-0.3,,9
10/18/07,31,0.1,-0.2,,8.4
10/19/07,41,2.1,2,,17.1
10/20/07,38,0,-2.1,,17.3
10/21/07,26,0,0,,14.6
10/22/07,36,0.3,0.3,,13.2
10/23/07,51,0.2,-0.1,,11.9
10/24/07,58,0,-0.2,,11.9
10/25/07,53,0,0,,11
10/26/07,47,0,0,,10.7
10/27/07,42,0,0,,10.1
10/28/07,45,0,0,,10
10/29/07,48,0.3,0.3,,9.7
10/30/07,38,0,-0.3,,10.5
10/31/07,37,0,0,,11.3
11/1/07,42,0,0,,11.1
11/2/07,37,0,0,,10.7
11/3/07,40,0,0,,10.3
11/4/07,46,0,0,,10.6
11/5/07,47,0,0,,10.1
11/6/07,46,0,0,,9.9
11/7/07,44,0,0,,9.5
11/8/07,46,0,0,,9.5
11/9/07,46,0,0,,9.5
11/10/07,39,0.5,0.5,,9.1
11/11/07,34,0.4,-0.1,,8.9
11/12/07,28,0.3,-0.1,,13.5
11/13/07,40,0.2,-0.1,,17.1
11/14/07,44,0,-0.2,,16.4
11/15/07,51,0,0,,14.6
11/16/07,44,0,0,,13.3
11/17/07,43,0,0,,12
11/18/07,44,0,0,,11.2
11/19/07,39,0,0,,11.5
11/20/07,34,0,0,,11.2
11/21/07,24,0,0,,11.4
11/22/07,39,0,0,,10.8
11/23/07,24,0,0,,10.6
11/24/07,33,0,0,,10.5
11/25/07,44,0,0,,10.4
11/26/07,35,0,0,,10
11/27/07,35,0,0,,9.6
11/28/07,28,0,0,,9.5
11/29/07,38,0,0,,9.6
11/30/07,29,0,0,,9.2
12/1/07,17,0,0,,8.9
12/2/07,17,0,0,,9.2
12/3/07,32,0.7,0.7,,8.9
12/4/07,42,0,-0.7,,8.3
12/5/07,45,0,0,,13.2
12/6/07,38,0.9,0.9,,12.5
12/7/07,31,0.8,-0.1,,11.7
12/8/07,17,0,-0.8,,12
12/9/07,17,0,0,,11.7
12/10/07,22,0,0,,11.7
12/11/07,14,0,0,,12
12/12/07,27,0,0,,12.1
12/13/07,25,0,0,,11.7
12/14/07,25,0,0,,11.9
12/15/07,32,0,0,,11.6
12/16/07,30,0,0,,11.6
12/17/07,23,0.4,0.4,,11.6
12/18/07,26,1.7,1.3,,11.5
12/19/07,24,1.1,-0.6,,11.3
12/20/07,26,1.9,0.8,,11.5
12/21/07,14,0,-1.9,,11.3
12/22/07,25,0,0,,11.2
12/23/07,36,0.5,0.5,,11.3
12/24/07,41,0,-0.5,,11
12/25/07,13,0,0,,11.8
12/26/07,20,0,0,,11.9
12/27/07,8,0,0,,11.7
12/28/07,20,0,0,,11.2
12/29/07,23,0.4,0.4,,11
12/30/07,30,0,-0.4,,10.6
12/31/07,20,0,0,,10.4
1/1/08,35,0,0,,10.3
1/2/08,42,0,0,,10.4
1/3/08,33,0,0,,10.5
1/4/08,29,2.8,2.8,,10.8
1/5/08,20,1.8,-1,,10.7
1/6/08,22,0,-1.8,,10.7
1/7/08,18,0,0,,10.5
1/8/08,25,4.1,4.1,,10.2
1/9/08,26,0,-4.1,,10.2
1/10/08,25,0,0,,9.7
1/11/08,30,0,0,,9.6
1/12/08,35,0,0,,9.9
1/13/08,33,0,0,,10
1/14/08,35,0,0,,10.1
1/15/08,37,0,0,,10.5
1/16/08,16,0,0,,10.6
1/17/08,12,0,0,,11.3
1/18/08,27,0,0,,11
1/19/08,26,0,0,,10.7
1/20/08,27,0,0,,10.5
1/21/08,17,0.2,0.2,,10.3
1/22/08,18,0.6,0.4,,10.2
1/23/08,17,0.3,-0.3,,9.9
1/24/08,20,0.2,-0.1,,9.8
1/25/08,19,1.6,1.4,,9.6
1/26/08,30,0,-1.6,,9.5
1/27/08,35,1.3,1.3,,9.3
1/28/08,24,0.6,-0.7,,9.1
1/29/08,14,0.6,0,,9
1/30/08,14,1.3,0.7,,8.8
1/31/08,23,1.5,0.2,,8.8
2/1/08,23,0,-1.5,,8.7
2/2/08,16,1.8,1.8,,8.4
2/3/08,24,1.4,-0.4,,8.3
2/4/08,16,0,-1.4,,8.2
2/5/08,13,0.7,0.7,,8.4
2/6/08,28,0,-0.7,,8
2/7/08,37,0,0,,8
2/8/08,35,0,0,,7.7
2/9/08,32,0,0,,7.7
2/10/08,40,0,0,,7.7
2/11/08,40,0,0,,12.5
2/12/08,39,0,0,,16.5
2/13/08,40,0,0,,17.9
2/14/08,14,0,0,,17.5
2/15/08,21,0,0,,15.7
2/16/08,40,0,0,,15.9
2/17/08,37,0,0,,19.6
2/18/08,32,0,0,,20.2
2/19/08,37,0,0,,19.8
2/20/08,28,0.1,0.1,,17
2/21/08,28,0.5,0.4,,16
2/22/08,26,0.8,0.3,,14.7
2/23/08,20,0.8,0,,13.8
2/24/08,26,1.8,1,,13.2
2/25/08,25,0,-1.8,,12.7
2/26/08,31,0,0,,12.6
2/27/08,44,0,0,,12.6
2/28/08,35,0,0,,16.6
2/29/08,36,0,0,,19.4
3/1/08,34,0,0,,20
3/2/08,20,0,0,,17.2
3/3/08,24,0,0,,14.9
3/4/08,33,0,0,,17
3/5/08,26,0,0,,19.1
3/6/08,33,0,0,,16.7
3/7/08,32,0,0,,17.8
3/8/08,35,0,0,,17.6
3/9/08,29,0,0,,18
3/10/08,43,0,0,,18.7
3/11/08,39,0,0,,18.3
3/12/08,40,0,0,,17.1
3/13/08,33,0.9,0.9,,16.2
3/14/08,24,0.6,-0.3,,16.9
3/15/08,19,1,0.4,,15.5
3/16/08,18,0,-1,,15.2
3/17/08,20,0.3,0.3,,14.7
3/18/08,33,0,-0.3,,13.7
3/19/08,35,0.6,0.6,,14.1
3/20/08,30,0,-0.6,,14.3
3/21/08,28,0,0,,14.2
3/22/08,30,0,0,,15.2
3/23/08,40,0,0,,16.6
3/24/08,38,0,0,,18
3/25/08,35,0,0,,18.2
3/26/08,31,0,0,,19.5
3/27/08,22,0,0,,17.5
3/28/08,30,0.4,0.4,,17.1
3/29/08,31,0,-0.4,,16.3
3/30/08,26,0,0,,16
3/31/08,21,0,0,,15.9
4/1/08,33,0,0,,16.3
4/2/08,31,0,0,,16.2
4/3/08,31,0,0,,17.1
4/4/08,36,0,0,,18.7
4/5/08,29,0,0,,18.5
4/6/08,30,0,0,,19.2
4/7/08,25,0,0,,18.6
4/8/08,29,0.1,0.1,,18.8
4/9/08,22,0,-0.1,,17.3
4/10/08,29,0,0,,18.8
4/11/08,35,0,0,,21.8
4/12/08,40,0,0,,21.8
4/13/08,46,0,0,,22.5
4/14/08,46,0,0,,21.7
4/15/08,21,0,0,,19.4
4/16/08,24,0,0,,18.2
4/17/08,34,0,0,,16.9
4/18/08,39,0,0,,16
4/19/08,37,0,0,,16.1
4/20/08,17,0,0,,16.6
4/21/08,20,0,0,,16.2
4/22/08,30,0.2,0.2,,15
4/23/08,28,0.4,0.2,,15.3
4/24/08,22,0,-0.4,,15.1
4/25/08,36,0,0,,18.4
4/26/08,40,0,0,,19.9
4/27/08,43,0,0,,19.3
4/28/08,46,0,0,,18
4/29/08,40,0,0,,18.7
4/30/08,26,0,0,,18.8
5/1/08,25,0,0,,17.9
5/2/08,34,0,0,,17.4
5/3/08,38,0,0,,16.8
5/4/08,39,1.3,1.3,,16.7
5/5/08,38,0.1,-1.2,,17.1
5/6/08,47,0,-0.1,,16.6
5/7/08,42,0,0,,17.2
5/8/08,39,0,0,,17.5
5/9/08,39,0,0,,17.6
5/10/08,40,0,0,,16.9
5/11/08,45,0,0,,16.7
5/12/08,38,0,0,,16.6
5/13/08,35,0,0,,16.4
5/14/08,46,0,0,,15.9
5/15/08,48,0,0,,15.6
5/16/08,54,0,0,,15.3
5/17/08,56,0,0,,15.2
5/18/08,55,0,0,,15.7
5/19/08,59,0,0,,15.1
5/20/08,56,0,0,,14.9
5/21/08,35,0,0,,15.7
5/22/08,31,0,0,,14.7
5/23/08,31,0.3,0.3,,14.7
5/24/08,32,0.4,0.1,,16.2
5/25/08,30,0.3,-0.1,,16.8
5/26/08,33,0.1,-0.2,,17.5
5/27/08,35,0.3,0.2,,18.4
5/28/08,34,0,-0.3,,18
5/29/08,35,0,0,,18
5/30/08,35,0,0,,16.8
5/31/08,44,0,0,,15.4
6/1/08,42,0,0,,14.6
6/2/08,43,0,0,,14
6/3/08,45,0,0,,13.4
6/4/08,40,0,0,,12.7
6/5/08,36,0,0,,12.6
6/6/08,43,0,0,,11.8
6/7/08,38,0,0,,11.8
6/8/08,41,0,0,,11.9
6/9/08,49,0,0,,11
6/10/08,50,0,0,,10.8
6/11/08,38,0,0,,11.1
6/12/08,43,0,0,,10.6
6/13/08,48,0,0,,10.8
6/14/08,54,0,0,,10.6
6/15/08,54,0,0,,10.3
6/16/08,54,0,0,,9.6
6/17/08,54,0,0,,9.6
6/18/08,51,0,0,,9
6/19/08,52,0,0,,8.7
6/20/08,57,0,0,,8.8
6/21/08,57,0,0,,8.3
6/22/08,54,0,0,,7.9
6/23/08,53,0,0,,7.7
6/24/08,53,0,0,,7.6
6/25/08,56,0,0,,7.3
6/26/08,52,0,0,,7
6/27/08,58,0,0,,6.8
6/28/08,60,0,0,,6.5
6/29/08,61,0,0,,5.6
6/30/08,59,0,0,,5.5
7/1/08,56,0,0,,5.4
7/2/08,58,0,0,,4.7
7/3/08,60,0,0,,5.2
7/4/08,53,0,0,,4
7/5/08,51,0,0,,4.4
7/6/08,56,0,0,,3.7
7/7/08,60,0,0,,3.8
7/8/08,62,0,0,,3
7/9/08,64,0,0,,3.3
7/10/08,66,0,0,,2.1
7/11/08,63,0,0,,2.7
7/12/08,60,0,0,,2.9
7/13/08,59,0,0,,2.4
7/14/08,60,0.7,0.7,,1.5
7/15/08,58,0,-0.7,,1.5
7/16/08,57,0,0,,1.9
7/17/08,57,0,0,,2.1
7/18/08,59,0,0,,0.8
7/19/08,59,0,0,,1.6
7/20/08,59,0,0,,1.3
7/21/08,55,0,0,,1
7/22/08,51,0,0,,1
7/23/08,57,0,0,,0.7
7/24/08,57,0,0,,1
7/25/08,59,0,0,,0.4
7/26/08,59,0,0,,1.5
7/27/08,58,0,0,,0.1
7/28/08,56,0,0,,0.2
7/29/08,59,0,0,,0.3
7/30/08,54,0,0,,0.2
7/31/08,58,0,0,,0.5
8/1/08,56,0,0,,0
8/2/08,58,0,0,,0
8/3/08,57,0,0,,0
8/4/08,60,0,0,,0
8/5/08,59,0,0,,0.6
8/6/08,,0,0,,34
8/7/08,61,0,0,,33.9
8/8/08,56,0,0,,33.7
8/9/08,52,0,0,,32.8
8/10/08,53,0,0,,32.5
8/11/08,56,0,0,17.9,31.7
8/12/08,61,0,0,16,31.6
8/13/08,61,0,0,17.6,31.1
8/14/08,63,0,0,20,30.7
8/15/08,64,0,0,15.7,30.7
8/16/08,66,0,0,17.4,30.2
8/17/08,64,0,0,21,29.1
8/18/08,54,0,0,29.3,29.5
8/19/08,48,0,0,23.4,28.6
8/20/08,51,0,0,20.8,27.8
8/21/08,55,0,0,23.6,28.1
8/22/08,57,0,0,17.9,28.2
8/23/08,60,0,0,18.6,27.5
8/24/08,60,0,0,19.9,28.1
8/25/08,60,0,0,32.5,26.8
8/26/08,52,0,0,21.8,27.4
8/27/08,58,0,0,18.6,27
8/28/08,60,0,0,9.1,26.5
8/29/08,61,0,0,19.3,27
8/30/08,61,0.2,0.2,34.5,25.9
8/31/08,52,0.1,-0.1,28,26.6
9/1/08,38,0,-0.1,15.2,25.5
9/2/08,44,0,0,23,25.6
9/3/08,51,0,0,20.6,24.8
9/4/08,55,0,0,18.2,25.3
9/5/08,59,0,0,19.4,25.8
9/6/08,57,0,0,19.9,24.3
9/7/08,58,0,0,26.8,24.7
9/8/08,56,0,0,27.4,24.7
9/9/08,58,0,0,27.2,24.7
9/10/08,47,0,0,12.2,25.1
9/11/08,54,0,0,13.3,24.8
9/12/08,53,0,0,17.5,23.9
9/13/08,54,0,0,14.7,24.3
9/14/08,56,0,0,14.4,24.4
9/15/08,59,0,0,17,24.5
9/16/08,58,0,0,28.8,24.2
9/17/08,55,0,0,20.8,23.5
9/18/08,53,0,0,23.3,23.6
9/19/08,50,0,0,28,23.6
9/20/08,40,0,0,25.3,23.3
9/21/08,44,0,0,21.6,22.9
9/22/08,40,0,0,14.7,22.6
9/23/08,46,0,0,18.3,22.2
9/24/08,54,0,0,26.3,22.7
9/25/08,52,0,0,21.3,22.2
9/26/08,53,0,0,22.6,22.3
9/27/08,53,0,0,16.2,22.1
9/28/08,56,0,0,13.4,22.9
9/29/08,55,0,0,21.6,22.2
9/30/08,51,0,0,22.5,21.7
10/1/08,54,0,0,25,22.4
10/2/08,50,0,0,30.4,21.7
10/3/08,44,1.1,1.1,31,20.9
10/4/08,38,1.9,0.8,43.5,21.5
10/5/08,36,0,-1.9,20.1,40.4
10/6/08,45,0,0,14.2,39.9
10/7/08,53,0,0,17,39.7
10/8/08,54,0,0,,39.5
10/9/08,45,0,0,25.1,39.5
10/10/08,25,0,0,24,39.3
10/11/08,20,0,0,24.8,39
10/12/08,20,0,0,21.7,38.8
10/13/08,28,0,0,23,38.6
10/14/08,40,0,0,11.7,38.4
10/15/08,50,0,0,14.6,38.5
10/16/08,47,0,0,11.5,38.7
10/17/08,52,0,0,19.5,38.6
10/18/08,50,0,0,17.4,38.6
10/19/08,42,0,0,14.9,38.6
10/20/08,43,0,0,20.3,38.5
10/21/08,43,0,0,12.2,38.4
10/22/08,39,0,0,13.5,38.4
10/23/08,49,0,0,13.4,38.3
10/24/08,48,0,0,6.6,38.3
10/25/08,50,0,0,8.8,38.3
10/26/08,50,0,0,12,38.3
10/27/08,51,0,0,22.2,38.1
10/28/08,53,0,0,19.6,38.2
10/29/08,47,0,0,14.8,38
10/30/08,45,0,0,41.7,37.9
10/31/08,41,0.6,0.6,44.8,37.8
11/1/08,40,3.2,2.6,52,40.4
11/2/08,37,1,-2.2,44.6,40.8
11/3/08,32,1.8,0.8,47.4,40.4
11/4/08,27,0.2,-1.6,36.5,40.3
11/5/08,23,0,-0.2,24.1,40.2
11/6/08,36,0,0,10,40.2
11/7/08,39,0,0,6.4,40.2
11/8/08,44,0.3,0.3,23.8,40.3
11/9/08,29,0.1,-0.2,17.1,40.4
11/10/08,30,0,-0.1,19.1,40.3
11/11/08,33,0,0,22.4,40.2
11/12/08,42,0,0,17.1,40.3
11/13/08,49,0,0,15.2,40.5
11/14/08,39,0,0,18.6,40.5
11/15/08,40,0,0,9.3,40.5
11/16/08,46,0,0,8.1,40.5
11/17/08,50,0,0,18.6,40.5
11/18/08,51,0,0,16.9,40.4
11/19/08,46,0,0,22,40.4
11/20/08,41,0,0,29.9,40.2
11/21/08,40,0,0,13.5,40.1
11/22/08,40,0,0,33.1,39.9
11/23/08,39,0,0,20.1,39.7
11/24/08,38,0,0,16.6,39.7
11/25/08,41,0,0,21.9,39.6
11/26/08,36,0.3,0.3,16.5,39.6
11/27/08,33,0,-0.3,9.1,39.5
11/28/08,36,0,0,13.3,39.6
11/29/08,36,0,0,14.1,39.7
11/30/08,43,0,0,17.4,39.6
12/1/08,49,0,0,38.2,39.6
12/2/08,43,0,0,43.3,39.6
12/3/08,36,0,0,8.5,39.6
12/4/08,36,0,0,22.4,39.4
12/5/08,29,0,0,13.8,39.4
12/6/08,43,0,0,16.7,39.2
12/7/08,40,0,0,22.2,39.3
12/8/08,35,0,0,22.7,39.2
12/9/08,23,0,0,19.9,39.1
12/10/08,48,0,0,4.3,39.1
12/11/08,46,0,0,17.1,39.1
12/12/08,40,0,0,37.3,39.1
12/13/08,28,0.6,0.6,36.5,39.1
12/14/08,14,0.9,0.3,29.5,39.1
12/15/08,19,1.6,0.7,33.6,39.1
12/16/08,12,0.2,-1.4,25.6,38.9
12/17/08,12,0,-0.2,9.7,39
12/18/08,25,0.4,0.4,47.3,38.9
12/19/08,22,1.3,0.9,48.1,38.9
12/20/08,20,0.1,-1.2,20.4,38.9
12/21/08,30,0.8,0.7,44.7,38.9
12/22/08,29,0.4,-0.4,42.2,38.9
12/23/08,18,0.8,0.4,33.6,38.9
12/24/08,20,1.5,0.7,36.6,38.9
12/25/08,27,2,0.5,43.9,38.9
12/26/08,14,0.2,-1.8,17.3,38.9
12/27/08,21,0.1,-0.1,21.3,38.9
12/28/08,31,0.1,0,26.6,38.9
12/29/08,37,0,-0.1,34.9,38.9
12/30/08,38,0,0,21.3,39
12/31/08,38,0,0,21.7,38.9
1/1/09,38,0,0,26.9,39
1/2/09,36,0.7,0.7,43.5,39.1
1/3/09,17,0,-0.7,15,39
1/4/09,15,0,0,26,39
1/5/09,27,0.1,0.1,33.2,39.1
1/6/09,35,0,-0.1,,39.2
1/7/09,,0,0,,
1/8/09,,0,0,36,
1/9/09,25,0,0,15.2,39.3
1/10/09,27,0,0,12.1,39.3
1/11/09,38,0,0,15.7,39.3
1/12/09,33,0,0,24.1,39.4
1/13/09,37,0,0,11.4,39.3
1/14/09,41,0,0,7.3,39.3
1/15/09,40,0,0,18.8,39.4
1/16/09,36,0,0,8.9,39.3
1/17/09,36,0,0,9.1,39.4
1/18/09,36,0,0,7.7,39.4
1/19/09,36,0,0,9.9,39.4
1/20/09,40,0,0,18.1,39.5
1/21/09,40,0.5,0.5,31.6,39.5
1/22/09,35,0.8,0.3,33.4,39.5
1/23/09,36,0.8,0,21.2,39.6
1/24/09,33,0.5,-0.3,33.8,39.9
1/25/09,25,0.7,0.2,29,39.9
1/26/09,18,0,-0.7,14.7,39.9
1/27/09,13,0,0,17.9,39.9
1/28/09,34,0,0,19.8,39.8
1/29/09,28,0,0,13.5,39.8
1/30/09,32,0,0,9.4,39.8
1/31/09,42,0,0,10.1,39.8
2/1/09,31,0,0,11.2,39.8
2/2/09,41,0,0,4,39.7
2/3/09,42,0,0,14.2,39.8
2/4/09,41,0,0,17.1,39.8
2/5/09,39,0,0,29,39.8
2/6/09,27,0.5,0.5,23.5,39.9
2/7/09,27,0,-0.5,20,39.8
2/8/09,26,0.7,0.7,30.1,39.8
2/9/09,21,0.4,-0.3,28.8,39.8
